time_ms,tempature
75470,19.89
75484,19.40
75497,19.40
75511,19.40
75525,19.89
75538,19.89
75551,19.89
75565,20.38
75579,19.89
75592,20.38
75606,19.89
75619,19.89
75632,19.40
75646,19.89
75660,20.38
75673,19.40
75686,19.89
75700,19.40
75714,18.91
75727,19.40
75741,19.40
75754,18.91
75767,19.89
75782,19.40
75795,19.40
75808,19.89
75822,19.40
75835,20.38
75849,20.38
75863,19.40
75876,19.89
75889,19.89
75902,19.89
75917,19.89
75930,19.89
75943,19.40
75957,19.89
75970,19.40
75984,19.89
75998,19.89
76011,19.40
76024,19.89
76038,19.89
76052,20.38
76065,19.89
76079,19.89
76092,20.38
76105,20.87
76120,18.91
76133,19.89
76146,19.89
76160,18.91
76173,19.89
76187,19.40
76200,19.40
76214,19.89
76227,19.40
76241,20.38
76255,19.40
76268,19.40
76281,19.89
76295,19.89
76309,19.89
76322,19.89
76336,19.89
76349,19.40
76362,20.38
76377,19.40
76390,20.87
76403,19.89
76417,19.40
76430,20.38
76444,19.89
76457,20.38
76471,19.40
76484,19.89
76497,20.38
76512,19.89
76525,20.38
76538,19.89
76552,19.89
76565,19.89
76579,20.38
76593,20.38
76606,20.38
76619,20.38
76633,18.91
76647,20.87
76660,20.38
76674,19.89
76687,20.38
76700,19.89
76715,19.89
76728,20.38
76741,19.40
76754,19.89
76768,19.89
76782,19.40
76795,19.40
76809,20.38
76822,19.40
76835,20.38
76850,19.89
76863,19.89
76876,20.38
76890,19.89
76903,20.87
76917,19.89
76931,19.89
76944,19.89
76957,20.38
76971,19.40
76985,20.38
76998,20.38
77011,19.40
77025,20.38
77038,19.89
77052,20.87
77066,20.38
77079,19.89
77092,20.38
77107,19.89
77120,19.40
77133,20.38
77147,19.89
77160,20.38
77174,20.38
77188,20.87
77201,19.40
77214,20.38
77228,19.89
77242,20.38
77255,19.89
77268,19.89
77282,20.38
77295,19.89
77309,20.38
77323,19.89
77336,19.89
77349,19.89
77363,20.38
77377,19.40
77390,20.38
77404,20.38
77417,20.38
77430,20.38
77445,20.87
77458,20.38
77471,20.38
77485,19.89
77498,20.38
77512,20.38
77526,20.38
77539,20.38
77552,20.38
77565,19.40
77580,20.38
77593,20.87
77606,19.40
77620,20.38
77633,19.89
77647,20.38
77661,20.87
77674,19.89
77687,20.87
77701,20.87
77715,20.38
77728,20.87
77742,20.38
77755,19.89
77768,19.89
77783,19.89
77796,19.89
77809,20.38
77822,19.89
77836,20.38
77850,19.89
77863,20.38
77877,20.38
77890,19.89
77903,20.87
77918,20.38
77931,20.38
77944,20.38
77958,20.38
77972,19.89
77985,20.87
77999,20.38
78012,19.89
78025,20.38
78040,19.89
78053,20.87
78066,20.87
78080,19.89
78093,20.38
78107,20.38
78120,20.38
78134,20.87
78147,20.38
78160,20.38
78175,20.38
78188,19.89
78201,19.40
78215,19.89
78228,19.89
78242,21.36
78256,19.89
78269,19.89
78282,20.38
78296,20.38
78310,20.38
78323,20.38
78337,20.38
78350,20.87
78363,20.38
78377,19.89
78391,20.38
78404,20.38
78417,19.89
78431,20.38
78445,19.89
78458,20.38
78472,20.87
78485,20.38
78498,20.87
78513,20.38
78526,21.36
78539,20.87
78553,20.38
78566,20.38
78580,20.38
78594,20.87
78607,19.40
78620,20.38
78633,19.89
78648,20.38
78661,20.87
78674,19.89
78688,20.38
78701,20.38
78715,20.87
78729,21.36
78742,20.38
78755,20.38
78769,20.38
78783,21.36
78796,20.38
78810,20.38
78823,19.89
78837,20.38
78851,19.89
78864,20.38
78877,20.38
78891,20.38
78905,20.38
78918,20.38
78931,20.38
78945,20.87
78958,20.38
78972,20.38
78986,20.38
78999,20.38
79012,19.89
79026,20.87
79040,21.36
79053,20.38
79067,20.87
79080,20.38
79093,20.87
79108,20.38
79121,20.87
79134,21.36
79148,20.38
79161,20.87
79175,20.87
79188,20.38
79202,20.87
79215,20.38
79228,20.38
79243,20.38
79256,19.89
79269,20.38
79283,20.87
79296,21.36
79310,20.87
79324,21.36
79337,20.38
79350,20.87
79364,20.38
79378,20.38
79391,20.87
79405,20.38
79418,19.89
79431,20.87
79446,19.89
79459,20.87
79472,20.38
79485,20.38
79499,20.87
79513,20.38
79526,20.87
79540,21.36
79553,20.38
79566,20.38
79581,21.36
79594,20.87
79607,20.87
79621,20.87
79634,19.89
79648,20.38
79662,20.87
79675,20.38
79688,20.87
79703,20.38
79716,20.87
79729,21.36
79742,20.38
79756,20.87
79770,20.87
79783,20.87
79797,20.87
79810,20.87
79823,20.38
79838,21.36
79851,20.38
79864,20.38
79878,20.87
79891,20.38
79905,20.38
79919,20.38
79932,20.38
79945,21.36
79959,20.38
79973,20.38
79986,20.87
80000,20.87
80013,20.38
80026,20.87
80040,19.89
80054,20.87
80067,20.87
80080,20.38
80094,20.87
80108,20.38
80121,21.36
80135,20.87
80148,20.38
80161,20.87
80176,20.87
80189,19.89
80202,20.87
80216,20.87
80229,21.36
80243,20.87
80257,20.38
80270,20.38
80283,20.87
80296,20.38
80311,21.36
80324,19.89
80337,20.38
80351,20.87
80364,20.87
80378,21.36
80392,20.87
80405,20.87
80418,19.89
80432,20.87
80446,20.38
80459,20.87
80473,20.87
80486,20.38
80499,20.87
80514,20.38
80527,20.87
80540,21.36
80553,20.38
80568,20.87
80581,20.87
80594,21.36
80608,20.38
80621,20.87
80635,21.36
80649,20.87
80662,21.36
80675,20.38
80689,20.87
80703,20.38
80716,21.36
80730,21.36
80743,20.38
80756,20.87
80771,20.87
80784,19.89
80797,21.36
80811,20.38
80824,19.89
80838,20.87
80851,20.87
80865,20.38
80878,20.87
80891,20.38
80906,20.87
80919,21.36
80932,20.87
80946,20.87
80959,20.38
80973,20.38
80987,20.87
81000,20.87
81013,20.38
81027,20.87
81041,19.89
81054,20.87
81068,20.87
81081,20.38
81094,20.87
81108,20.87
81122,20.87
81135,20.87
81148,20.87
81162,20.87
81176,21.85
81189,19.89
81203,20.87
81216,20.38
81229,20.38
81244,20.87
81257,20.38
81270,20.38
81284,20.87
81297,20.38
81311,21.36
81325,20.87
81338,20.38
81351,20.87
81364,20.87
81379,20.38
81392,20.87
81405,20.87
81419,20.38
81433,21.36
81446,20.38
81460,21.36
81473,20.87
81486,20.38
81501,20.87
81514,20.38
81527,20.87
81541,21.36
81554,20.87
81568,20.87
81582,20.87
81595,21.36
81608,20.38
81622,20.87
81636,20.38
81649,20.87
81662,21.36
81676,20.38
81689,20.87
81703,20.38
81717,21.36
81730,21.36
81743,20.38
81757,20.87
81771,20.87
81784,20.38
81798,21.36
81811,20.87
81824,20.87
81839,20.87
81852,20.38
81865,20.38
81879,20.87
81892,20.38
81906,20.87
81920,20.87
81933,20.87
81946,21.36
81959,20.87
81974,21.85
81987,20.87
82000,20.87
82014,20.38
82027,20.87
82041,19.89
82055,20.87
82068,20.87
82081,20.38
82095,20.87
82109,20.38
82122,21.36
82136,20.87
82149,20.38
82162,20.87
82177,20.87
82190,20.38
82203,20.87
82216,20.87
82230,21.36
82244,20.87
82257,21.85
82271,20.38
82284,20.87
82298,20.38
82312,20.87
82325,20.87
82338,20.38
82352,21.85
82366,20.87
82379,20.87
82393,20.87
82406,20.87
82419,20.38
82434,20.87
82447,20.38
82460,20.87
82473,20.87
82487,20.38
82501,20.87
82514,21.85
82528,21.36
82541,20.87
82554,20.38
82569,21.36
82582,20.87
82595,21.36
82609,20.87
82622,20.87
82636,20.38
82650,20.87
82663,21.36
82676,20.38
82690,20.87
82704,20.38
82717,21.36
82731,21.36
82744,20.38
82757,21.36
82771,21.85
82785,20.87
82798,21.36
82811,20.87
82825,20.87
82839,20.87
82852,20.38
82866,20.87
82879,20.87
82892,20.38
82907,20.87
82920,20.38
82933,20.87
82947,20.87
82960,20.87
82974,21.36
82988,20.87
83001,19.89
83014,20.87
83027,20.87
83042,19.89
83055,21.85
83068,20.87
83082,20.38
83095,20.87
83109,20.38
83123,21.36
83136,20.87
83149,20.38
83164,21.85
83177,20.87
83190,20.87
83204,20.87
83217,20.87
83231,20.87
83245,20.87
83258,20.38
83271,20.38
83284,20.87
83299,20.38
83312,21.85
83325,20.87
83339,20.38
83352,20.87
83366,20.87
83380,21.36
83393,20.87
83406,20.38
83420,20.87
83434,20.87
83447,19.89
83461,20.87
83474,20.87
83487,20.38
83502,20.87
83515,20.87
83528,21.36
83542,21.36
83555,20.38
83569,21.36
83582,20.87
83596,21.85
83609,21.36
83622,20.87
83637,20.38
83650,20.87
83663,21.36
83677,20.38
83690,20.87
83704,20.38
83718,20.38
83731,21.36
83744,20.38
83758,21.36
83772,20.87
83785,20.87
83799,21.85
83812,20.87
83825,20.87
83840,20.87
83853,21.85
83866,20.87
83879,20.87
83893,20.38
83907,20.87
83920,20.38
83934,20.38
83947,20.87
83960,20.38
83975,20.87
83988,20.87
84001,20.87
84015,21.36
84029,20.87
84042,19.89
84056,20.87
84069,20.87
84082,20.38
84097,20.87
84110,21.85
84123,20.87
84136,21.36
84150,20.38
84164,21.36
84177,20.87
84191,20.87
84204,21.36
84217,20.87
84232,20.87
84245,20.87
84258,20.38
84272,20.87
84285,20.87
84299,20.38
84313,20.87
84326,20.38
84339,20.87
84353,20.87
84367,21.36
84380,20.87
84393,21.85
84407,20.87
84420,21.36
84434,20.38
84448,19.89
84461,20.87
84474,20.87
84488,20.38
84502,20.87
84515,20.38
84529,21.36
84542,21.36
84555,20.38
84570,21.85
84583,20.87
84596,21.36
84610,20.87
84623,20.87
84637,20.87
84651,21.85
84664,21.36
84677,20.87
84690,20.87
84705,20.38
84718,20.87
84731,21.36
84745,20.38
84758,20.87
84772,20.87
84786,20.87
84799,21.36
84812,20.87
84826,20.87
84840,20.87
84853,20.38
84867,20.87
84880,20.87
84894,20.38
84908,21.85
84921,20.38
84934,20.38
84947,20.87
84962,20.38
84975,20.87
84988,20.87
85002,20.87
85015,21.36
85029,20.87
85043,20.87
85056,20.87
85069,20.87
85083,20.38
85097,20.87
85110,20.87
85124,20.87
85137,21.36
85150,20.38
85165,21.36
85178,20.87
85191,21.85
85204,21.36
85218,20.87
85232,20.87
85245,20.87
85259,20.38
85272,20.87
85285,20.87
85300,20.38
85313,20.87
85326,20.38
85340,21.36
85353,21.36
85367,20.87
85381,20.87
85394,20.87
85407,20.87
85421,20.87
85435,20.87
85448,21.85
85462,20.87
85475,20.87
85488,20.38
85502,20.87
85516,20.38
85529,21.36
85542,21.36
85556,20.87
85570,21.36
85583,20.87
85597,20.87
85610,21.85
85623,20.87
85638,20.87
85651,20.87
85664,21.36
85678,21.36
85691,20.87
85705,21.85
85719,20.87
85732,21.36
85745,20.38
85760,20.87
85773,20.38
85786,20.87
85799,21.36
85813,20.38
85827,21.36
85840,20.87
85854,20.87
85867,21.36
85880,20.87
85895,20.38
85908,20.87
85921,20.38
85935,20.38
85948,21.36
85962,20.87
85976,21.36
85989,21.85
86002,20.87
86016,21.36
86030,20.87
86043,20.87
86056,20.87
86070,20.87
86083,20.87
86097,20.38
86111,20.38
86124,20.87
86137,21.36
86151,20.87
86165,21.36
86178,20.87
86192,20.87
86205,21.36
86218,20.87
86233,21.36
86246,21.85
86259,20.87
86273,20.87
86286,20.87
86300,20.38
86313,20.87
86327,20.38
86340,20.38
86353,21.36
86368,20.38
86381,21.36
86394,20.87
86408,20.38
86421,21.85
86435,20.87
86449,20.87
86462,20.87
86475,20.87
86489,20.87
86503,21.85
86516,20.38
86530,21.85
86543,21.36
86556,20.38
86571,21.36
86584,20.87
86597,21.36
86610,21.36
86625,21.36
86638,20.87
86651,20.87
86665,21.36
86678,20.87
86692,20.87
86706,20.38
86719,20.87
86732,21.85
86746,20.38
86760,21.36
86773,20.87
86787,21.85
86800,21.36
86813,20.87
86828,21.36
86841,20.87
86854,20.87
86867,21.85
86881,20.87
86895,21.36
86908,21.36
86922,20.38
86935,20.38
86948,21.36
86963,20.38
86976,21.36
86989,20.87
87003,20.87
87016,21.36
87030,20.38
87044,21.85
87057,20.87
87070,20.87
87084,20.87
87098,20.87
87111,20.38
87124,20.87
87138,21.36
87151,20.38
87165,20.87
87179,20.87
87192,21.36
87205,19.89
87219,20.87
87233,20.87
87246,20.87
87260,20.87
87273,21.36
87286,20.87
87301,21.36
87314,20.87
87327,21.85
87341,20.38
87354,20.87
87368,20.87
87382,21.36
87395,20.87
87408,20.87
87421,21.36
87436,20.87
87449,21.36
87462,20.87
87476,20.38
87490,20.87
87503,20.87
87517,20.38
87530,21.36
87543,21.36
87558,20.38
87571,21.36
87584,21.85
87598,21.36
87611,21.36
87625,20.87
87639,21.36
87652,20.87
87665,21.36
87678,20.87
87693,20.87
87706,20.38
87719,20.87
87733,21.36
87746,20.38
87760,21.36
87774,20.87
87787,21.36
87800,21.36
87814,20.87
87828,21.85
87841,21.85
87855,20.87
87868,21.36
87881,20.87
87896,21.36
87909,20.87
87922,20.38
87936,20.38
87949,21.36
87963,20.38
87976,21.36
87990,20.87
88003,20.87
88016,21.36
88031,20.87
88044,20.87
88057,20.87
88071,20.87
88084,20.87
88098,20.87
88112,20.38
88125,21.85
88138,21.36
88152,20.38
88166,21.36
88179,20.87
88193,20.87
88206,21.36
88219,20.87
88233,21.36
88247,20.87
88260,20.87
88273,21.36
88287,20.87
88301,20.38
88314,20.87
88328,20.38
88341,20.38
88355,21.36
88369,20.38
88382,21.85
88395,20.87
88409,20.87
88423,21.85
88436,20.87
88450,21.36
88463,20.87
88476,20.87
88491,20.87
88504,21.36
88517,20.38
88530,21.36
88544,21.36
88558,20.38
88571,21.36
88585,20.87
88598,21.36
88611,21.36
88626,20.87
88639,21.85
88652,20.87
88666,21.85
88679,21.36
88693,20.87
88707,20.38
88720,21.36
88733,21.36
88747,21.36
88761,21.36
88774,20.87
88787,21.36
88801,21.36
88814,20.87
88828,21.36
88842,20.87
88855,20.87
88868,21.85
88882,20.87
88896,21.36
88909,21.36
88923,21.85
88936,20.87
88949,21.36
88964,20.38
88977,21.36
88990,20.87
89004,20.87
89017,21.36
89031,20.87
89044,21.36
89058,20.87
89071,20.87
89084,21.36
89099,20.87
89112,19.89
89125,21.36
89139,21.36
89152,20.38
89166,21.36
89180,21.85
89193,21.36
89206,21.36
89221,20.87
89234,21.85
89247,20.87
89261,20.87
89274,21.36
89288,20.87
89302,20.87
89315,20.87
89328,20.38
89341,20.38
89356,20.87
89369,20.38
89382,21.36
89396,20.87
89409,20.87
89423,21.36
89437,21.85
89450,21.36
89463,21.85
89477,20.87
89491,20.87
89504,21.36
89518,20.38
89531,21.36
89544,21.36
89559,20.38
89572,21.36
89585,20.87
89598,21.36
89612,21.36
89626,20.87
89639,21.36
89653,20.87
89666,20.87
89679,21.36
89694,20.87
89707,20.87
89720,21.85
89734,21.36
89747,20.38
89761,21.36
89775,20.87
89788,21.36
89801,21.36
89815,20.38
89829,21.36
89842,20.87
89856,21.36
89869,21.36
89882,20.87
89896,20.87
89910,21.36
89923,20.38
89936,21.36
89950,21.36
89964,20.38
89977,21.85
89991,20.87
90004,20.87
90017,21.36
90032,20.87
90045,21.36
90058,20.87
90072,21.36
90086,21.36
90099,20.87
90113,20.38
90126,21.36
90139,21.36
90153,20.38
90167,20.87
90180,20.87
90193,21.36
90207,21.36
90221,20.87
90234,21.36
90248,20.38
90261,21.85
90274,21.36
90289,21.36
90302,21.36
90315,21.36
90329,20.87
90342,20.87
90356,21.36
90370,20.87
90383,21.36
90396,21.36
90409,21.36
90424,21.36
90437,21.36
90450,21.36
90464,21.36
90477,21.36
90491,21.36
90505,21.36
90518,21.85
90531,21.85
90545,21.85
90559,21.36
90572,21.85
90586,21.36
90599,21.85
90612,21.85
90627,21.85
90640,21.85
90653,21.85
90667,21.85
90680,21.85
90694,21.85
90707,21.36
90721,21.85
90734,21.85
90747,21.85
90762,21.85
90775,21.85
90788,21.85
90802,21.85
90815,21.36
90829,21.36
90843,21.36
90856,21.36
90869,21.85
90883,21.36
90897,21.36
90910,21.85
90924,21.36
90937,21.85
90951,21.36
90964,21.36
90978,21.36
90991,21.36
91004,21.36
91019,21.36
91032,21.36
91045,21.36
91059,21.85
91072,21.36
91086,21.36
91100,21.36
91113,21.36
91126,21.36
91140,21.36
91154,21.36
91167,21.36
91181,21.36
91194,21.36
91207,21.36
91222,21.36
91235,21.36
91248,21.36
91261,21.36
91275,21.36
91289,21.36
91302,21.36
91316,21.36
91329,21.36
91342,21.36
91357,21.36
91370,21.36
91383,21.36
91397,21.36
91410,21.36
91424,21.36
91438,21.36
91451,21.36
91464,21.36
91478,21.36
91492,21.36
91505,21.36
91518,21.36
91532,21.36
91545,21.36
91559,20.87
91573,21.36
91586,21.36
91599,21.36
91613,21.36
91627,21.36
91640,21.36
91654,21.36
91667,21.36
91680,21.36
91695,21.36
91708,21.36
91721,21.36
91735,21.36
91748,20.87
91762,21.36
91776,21.36
91789,21.36
91802,21.36
91816,20.87
91830,21.36
91843,21.36
91856,21.36
91870,21.36
91884,21.36
91897,21.36
91911,21.36
91924,20.87
91937,20.87
91952,21.36
91965,20.87
91978,21.36
91992,21.36
92005,21.36
92019,21.36
92033,21.36
92046,20.87
92059,21.36
92072,21.36
92087,21.36
92100,21.36
92113,21.36
92127,20.87
92140,21.36
92154,20.87
92168,20.87
92181,20.87
92194,20.87
92208,21.36
92222,20.87
92235,21.36
92249,21.36
92262,20.87
92275,20.87
92290,20.87
92303,20.87
92316,20.87
92329,20.87
92343,20.87
92357,20.87
92370,21.36
92384,20.87
92397,21.36
92410,20.87
92425,20.87
92438,20.87
92451,20.87
92465,20.87
92478,20.87
92492,20.87
92506,20.87
92519,20.87
92532,20.87
92546,20.87
92560,20.87
92573,20.87
92587,20.87
92600,20.87
92613,20.87
92627,20.87
92641,20.87
92654,21.36
92667,20.87
92682,20.87
92695,20.87
92708,20.87
92722,20.87
92735,20.87
92749,20.87
92763,20.87
92776,20.87
92789,20.87
92803,20.87
92817,20.87
92830,20.87
92844,20.87
92857,20.87
92870,21.36
92884,20.87
92898,20.87
92911,20.87
92924,20.87
92938,20.87
92952,20.87
92965,20.87
92979,20.87
92992,20.87
93005,20.87
93020,20.87
93033,20.87
93046,20.87
93060,20.87
93073,20.87
93087,20.87
93101,20.87
93114,20.38
93127,20.87
93140,20.87
93155,20.87
93168,20.87
93181,20.87
93195,20.87
93208,20.87
93222,20.87
93236,20.87
93249,20.87
93262,20.87
93276,20.87
93290,20.87
93303,20.38
93317,20.87
93330,20.38
93343,20.38
93358,20.87
93371,20.87
93384,20.87
93398,20.87
93411,20.87
93425,20.87
93438,20.87
93452,20.87
93465,20.87
93478,20.87
93493,20.87
93506,20.87
93519,20.38
93533,20.87
93547,20.87
93560,20.38
93574,20.87
93587,20.87
93600,20.87
93615,20.87
93628,20.87
93641,20.38
93655,20.87
93668,20.87
93682,20.87
93696,20.87
93709,20.87
93722,20.38
93735,20.87
93750,20.38
93763,20.87
93776,20.38
93790,20.38
93803,20.87
93817,20.38
93831,20.87
93844,20.87
93857,20.38
93871,20.87
93885,20.38
93898,20.38
93912,20.87
93925,20.38
93938,20.87
93953,20.87
93966,20.38
93979,20.38
93992,20.87
94006,20.87
94020,20.38
94033,20.38
94047,20.38
94060,20.38
94073,20.38
94088,20.87
94101,20.38
94114,20.38
94128,20.38
94141,20.38
94155,20.38
94169,20.38
94182,20.38
94195,20.87
94209,20.38
94223,20.38
94236,20.38
94249,20.87
94263,20.38
94276,20.38
94290,20.38
94304,20.38
94317,20.38
94330,20.38
94344,20.38
94358,20.38
94371,20.38
94385,20.38
94398,20.38
94412,20.38
94426,20.38
94439,20.38
94452,20.38
94466,20.38
94480,20.38
94493,20.38
94507,20.38
94520,20.38
94533,20.87
94547,20.38
94561,20.38
94574,20.38
94587,20.38
94601,20.38
94615,20.38
94628,20.38
94642,20.38
94655,20.38
94668,20.38
94683,20.38
94696,20.38
94709,20.38
94723,20.38
94736,20.38
94750,20.38
94764,20.38
94777,20.38
94790,20.38
94803,20.38
94818,20.38
94831,20.38
94844,20.38
94858,20.38
94871,20.38
94885,20.38
94899,20.38
94912,20.38
94925,20.38
94939,20.38
94953,20.38
94966,20.38
94980,20.38
94993,20.38
95006,20.38
95021,20.38
95034,20.38
95047,20.38
95060,20.38
95074,20.38
95088,20.38
95101,20.38
95115,20.38
95128,20.38
95141,20.38
95156,20.38
95169,20.38
95182,20.38
95196,20.38
95209,20.38
95223,20.38
95237,20.38
95250,20.38
95263,20.38
95278,20.38
95291,20.38
95304,20.38
95318,20.38
95331,20.38
95345,20.38
95358,20.38
95372,20.38
95385,20.38
95398,20.38
95413,20.38
95426,20.38
95439,20.38
95453,20.38
95466,20.38
95480,20.38
95494,20.38
95507,20.38
95520,19.89
95534,20.38
95548,20.38
95561,20.38
95575,20.38
95588,20.38
95601,20.38
95616,20.38
95629,20.38
95642,20.38
95655,20.38
95669,20.38
95683,20.38
95696,20.38
95710,20.38
95723,20.38
95736,20.38
95751,19.89
95764,20.38
95777,20.38
95791,20.38
95804,20.38
95818,20.38
95832,20.38
95845,20.38
95858,20.38
95872,20.38
95886,20.38
95899,20.38
95912,20.38
95926,19.89
95939,20.38
95953,20.38
95967,19.89
95980,20.38
95993,20.38
96007,20.38
96021,20.38
96034,20.38
96048,20.38
96061,20.38
96074,20.38
96089,20.38
96102,20.38
96115,19.89
96129,20.38
96143,20.38
96156,19.89
96169,20.38
96183,19.89
96196,19.89
96210,20.38
96224,19.89
96237,20.38
96250,20.38
96264,19.89
96278,20.38
96291,19.89
96305,20.38
96318,20.38
96331,20.38
96346,20.38
96359,20.38
96372,19.89
96386,20.38
96399,20.38
96413,19.89
96427,20.38
96440,20.38
96453,20.38
96466,19.89
96481,19.89
96494,20.38
96507,19.89
96521,19.89
96534,20.38
96548,19.89
96562,20.38
96575,19.89
96588,19.89
96602,20.38
96616,20.38
96629,19.89
96643,20.38
96656,19.89
96669,20.38
96684,20.38
96697,19.89
96710,19.89
96723,20.38
96737,19.89
96751,19.89
96764,19.89
96778,19.89
96791,19.89
96804,19.89
96819,19.89
96832,19.89
96845,19.89
96859,19.89
96872,19.89
96886,19.89
96900,19.89
96913,19.89
96926,20.38
96940,19.89
96954,19.89
96967,19.89
96980,19.89
96994,19.89
97008,19.89
97021,19.89
97035,19.89
97048,19.89
97061,19.89
97076,19.89
97089,19.89
97102,19.89
97116,19.89
97129,19.89
97143,19.89
97157,19.89
97170,19.89
97183,19.89
97197,19.89
97211,19.89
97224,19.89
97238,19.89
97251,19.89
97264,19.89
97278,19.89
97292,19.89
97305,19.89
97318,19.89
97332,19.89
97346,19.89
97359,19.89
97373,19.89
97386,19.89
97399,19.89
97414,19.89
97427,19.89
97440,19.89
97454,19.89
97467,19.89
97481,19.89
97495,19.89
97508,19.89
97521,19.89
97534,19.89
97549,19.89
97562,19.89
97575,19.89
97589,19.89
97602,19.89
97616,19.89
97630,19.89
97643,19.89
97656,19.89
97670,19.89
97684,19.89
97697,19.89
97711,19.40
97724,19.89
97737,19.89
97752,18.91
97765,19.40
97778,19.40
97792,19.40
97805,19.89
97819,19.40
97832,19.89
97846,19.40
97859,19.89
97873,19.89
97887,19.40
97900,19.40
97913,19.40
97927,18.91
97941,19.40
97954,19.40
97968,18.91
97981,19.89
97994,18.91
98009,18.91
98022,19.40
98035,19.40
98049,19.40
98062,19.40
98076,19.40
98089,19.40
98103,19.40
98116,18.91
98129,19.40
98144,19.40
98157,18.91
98170,19.40
98184,18.91
98197,19.40
98211,19.40
98225,18.91
98238,19.40
98251,19.40
98265,19.89
98279,19.40
98292,19.40
98306,19.40
98319,19.40
98332,18.91
98347,18.91
98360,19.40
98373,18.91
98386,19.40
98400,18.91
98414,18.91
98427,19.40
98441,19.40
98454,19.40
98467,19.40
98482,18.91
98495,19.40
98508,18.91
98522,19.89
98535,19.40
98549,19.40
98563,18.91
98576,19.40
98589,18.91
98603,19.40
98617,19.40
98630,18.91
98643,19.40
98657,19.40
98670,19.40
98684,19.89
98698,19.40
98711,19.40
98724,19.40
98739,19.89
98752,19.89
98765,19.40
98779,19.89
98792,19.40
98806,19.89
98820,18.91
98833,19.40
98846,19.40
98860,19.40
98874,19.89
98887,19.40
98900,19.40
98914,19.40
98927,19.89
98941,19.89
98955,19.40
98968,18.91
98981,19.40
98995,19.40
99009,19.40
99022,19.40
99036,19.40
99049,19.89
99062,20.38
99077,19.40
99090,19.89
99103,19.40
99117,18.91
99130,19.40
99144,19.89
99158,18.91
99171,19.40
99184,19.40
99197,19.40
99212,19.89
99225,19.40
99238,19.40
99252,19.40
99265,19.40
99279,19.89
99293,19.40
99306,19.40
99319,20.38
99333,18.91
99347,18.91
99360,19.89
99374,19.89
99387,19.89
99400,19.40
99415,19.40
99428,19.89
99441,19.40
99454,19.89
99468,19.89
99482,19.40
99495,19.89
99509,19.89
99522,18.91
99535,19.89
99550,19.89
99563,18.91
99576,20.38
99590,19.40
99604,20.38
99617,19.89
99631,19.40
99644,19.89
99657,19.89
99672,19.89
99685,19.89
99698,19.89
99712,18.91
99725,19.89
99739,19.89
99752,18.91
99766,19.89
99779,19.40
99792,19.89
99807,20.38
99820,19.40
99833,20.38
99847,19.89
99860,20.38
99874,19.89
99888,19.89
99901,19.40
99914,19.89
99928,19.40
99942,19.40
99955,19.89
99969,19.40
99982,19.89
99995,19.40
100009,19.40
100024,19.89
100038,19.89
100052,19.89
100067,19.89
100082,19.40
100097,19.40
100111,19.89
100125,20.38
100141,19.89
100155,19.89
100169,20.38
100184,19.40
100198,19.89
100213,20.38
100228,19.89
100242,19.40
100256,20.38
100272,20.38
100286,19.40
100300,19.89
100315,19.89
100329,19.89
100344,19.89
100359,19.40
100373,19.89
100387,20.38
100403,19.89
100417,19.89
100431,19.89
100446,19.40
100460,19.40
100475,19.89
100490,19.89
100504,20.38
100518,19.89
100533,20.38
100548,18.91
100562,19.40
100577,19.89
100591,19.89
100606,20.38
100621,19.89